212874	12 Jul 17	08:30:00	1	0	0	0	0	0	1	3	1	0	3	0	2	2	0	0	0	1	0	0	2	2	0	0	3	1	2	1	3	0	0	0	0	2	0	0	0	0	2
212875	12 Jul 17	08:31:00	1	0	0	0	0	0	1	2	0	0	0	0	1	1	0	0	0	1	0	0	0	2	0	0	0	1	0	1	1	0	2	0	1	1	0	0	0	0	1
212876	12 Jul 17	08:32:00	1	0	0	0	0	0	1	3	0	1	3	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	2	1	0	0	0	0	2	0	0	0	0	3	3
212877	12 Jul 17	08:33:00	1	0	0	0	0	0	1	2	0	1	1	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	1	1	0	0	3	0	0	0	0	0	0	0
212878	12 Jul 17	08:34:00	1	0	0	0	0	0	1	2	0	1	0	0	1	1	0	0	1	1	0	0	0	4	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0
212879	12 Jul 17	08:35:00	1	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
212880	12 Jul 17	08:36:00	1	0	0	0	0	0	1	2	0	2	0	0	0	0	0	0	0	0	0	0	1	3	6	0	0	0	0	1	2	0	0	0	1	0	0	0	0	0	2
212881	12 Jul 17	08:37:00	1	0	0	0	0	0	1	3	4	2	0	0	0	0	0	0	1	3	0	0	1	2	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	4
212882	12 Jul 17	08:38:00	1	0	0	0	0	0	1	2	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1
212883	12 Jul 17	08:39:00	1	0	0	0	0	0	1	2	0	2	2	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0
212884	12 Jul 17	08:40:00	1	0	0	0	0	0	1	2	0	2	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
212885	12 Jul 17	08:41:00	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	3	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
212886	12 Jul 17	08:42:00	1	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0
212887	12 Jul 17	08:43:00	1	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0
212888	12 Jul 17	08:44:00	1	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
212889	12 Jul 17	08:45:00	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
212890	12 Jul 17	08:46:00	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
212891	12 Jul 17	08:47:00	1	0	0	0	0	0	1	12	0	1	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
212892	12 Jul 17	08:48:00	1	0	0	0	0	0	1	2	0	1	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
212893	12 Jul 17	08:49:00	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0
212894	12 Jul 17	08:50:00	1	0	0	0	0	0	1	2	0	4	0	0	1	0	0	0	1	0	0	0	0	3	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
212895	12 Jul 17	08:51:00	1	0	0	0	0	0	1	1	4	3	1	0	1	1	0	0	1	0	0	0	0	3	0	0	1	0	1	0	1	1	1	0	1	2	0	0	0	0	0
212896	12 Jul 17	08:52:00	1	0	0	0	0	0	1	2	1	3	1	0	1	1	1	1	1	3	0	0	1	4	0	0	2	0	3	0	2	4	1	1	1	1	0	0	0	0	2
212897	12 Jul 17	08:53:00	1	0	0	0	0	0	1	0	0	1	1	0	2	0	0	0	2	1	0	1	3	3	1	0	0	0	2	0	2	1	3	3	1	0	1	2	2	0	2
212898	12 Jul 17	08:54:00	1	0	0	0	0	0	1	0	8	2	1	0	0	2	1	0	0	2	0	2	0	3	1	0	1	0	2	0	3	2	1	2	0	1	0	0	0	0	1
212899	12 Jul 17	08:55:00	1	0	0	0	0	0	1	1	1	1	0	0	0	1	1	0	0	1	0	1	0	2	1	0	2	0	0	0	0	3	0	0	1	1	2	0	0	0	2
212900	12 Jul 17	08:56:00	1	0	0	0	0	0	1	3	0	2	0	0	0	1	3	0	0	1	0	0	0	2	1	0	2	0	0	0	2	3	0	0	2	1	0	0	0	0	10
212901	12 Jul 17	08:57:00	1	0	0	0	0	0	1	9	0	0	0	0	0	2	1	0	2	0	0	0	0	2	1	0	1	0	0	0	1	1	1	0	1	2	0	0	1	3	2
212902	12 Jul 17	08:58:00	1	0	0	0	0	0	1	0	4	2	0	0	2	0	2	2	0	0	0	0	0	4	0	0	1	0	0	0	3	3	3	0	0	1	0	0	2	0	1
212903	12 Jul 17	08:59:00	1	0	0	0	0	0	1	0	1	1	1	0	2	0	1	2	1	1	1	0	1	3	0	0	2	0	1	0	1	3	0	1	1	2	0	0	2	0	3
212904	12 Jul 17	09:00:00	1	0	0	0	0	0	1	2	4	4	4	0	6	3	1	1	2	0	1	0	3	3	2	6	3	1	3	1	1	2	2	4	2	3	0	1	1	1	3
212905	12 Jul 17	09:01:00	1	0	0	0	0	0	1	3	6	0	6	0	2	3	2	3	4	1	1	2	6	0	1	4	4	1	7	1	4	6	4	7	2	4	1	2	2	3	3
212906	12 Jul 17	09:02:00	1	0	0	0	0	0	1	4	1	0	5	0	1	1	3	1	1	2	3	2	0	0	1	3	2	0	1	1	5	5	4	3	2	3	3	2	0	2	2
212907	12 Jul 17	09:03:00	1	0	0	0	0	0	1	3	3	0	9	0	0	1	2	2	1	2	3	3	1	0	0	2	2	0	3	2	1	4	3	2	3	3	2	2	0	2	4
212908	12 Jul 17	09:04:00	1	0	0	0	0	0	1	2	3	1	5	0	0	1	4	0	4	1	2	1	5	0	0	0	2	0	2	1	0	4	3	2	1	3	4	2	0	2	2
212909	12 Jul 17	09:05:00	1	0	0	0	0	0	1	3	2	0	4	0	0	1	1	1	4	1	2	3	1	0	1	4	2	0	1	1	0	3	0	1	2	4	0	2	0	1	3
212910	12 Jul 17	09:06:00	1	0	0	0	0	0	1	3	3	0	4	0	1	1	3	1	2	1	2	0	2	0	0	0	2	0	1	5	2	3	0	5	3	3	2	4	0	2	1
212911	12 Jul 17	09:07:00	1	0	0	0	0	0	1	3	2	0	6	0	3	0	4	1	2	0	4	2	2	1	0	2	2	1	4	1	4	3	0	0	1	2	0	3	0	2	2
212912	12 Jul 17	09:08:00	1	0	0	0	0	0	1	1	1	0	4	0	2	2	2	1	1	1	3	4	3	6	0	0	2	1	3	2	3	4	0	2	3	2	2	4	0	1	1
212913	12 Jul 17	09:09:00	1	0	0	0	0	0	1	2	4	0	3	0	1	0	3	1	3	1	2	3	2	5	0	0	2	0	2	0	3	3	0	0	1	2	0	2	0	3	2
212914	12 Jul 17	09:10:00	1	0	0	0	0	0	1	1	3	0	4	0	1	0	2	0	0	1	2	2	1	6	0	0	3	0	2	2	0	1	0	1	2	2	3	4	0	1	2
212915	12 Jul 17	09:11:00	1	0	0	0	0	0	1	2	1	0	5	0	0	0	2	0	2	2	2	1	3	5	0	1	1	0	0	1	0	0	0	3	3	4	3	2	0	2	4
212916	12 Jul 17	09:12:00	1	0	0	0	0	0	1	3	1	0	3	0	0	0	6	0	3	0	3	4	1	4	0	0	2	0	0	4	0	2	0	0	1	2	0	1	0	0	4
212917	12 Jul 17	09:13:00	1	0	0	0	0	0	1	1	3	0	3	0	0	0	0	0	2	0	1	0	3	4	0	0	1	0	0	1	1	4	0	0	0	2	0	0	0	2	1
212918	12 Jul 17	09:14:00	1	0	0	0	0	0	1	2	0	0	5	0	0	0	1	0	2	2	1	0	2	3	0	0	1	0	0	3	1	1	0	0	0	1	0	0	0	0	1
212919	12 Jul 17	09:15:00	1	0	0	0	0	0	1	2	0	0	4	0	0	0	0	0	1	1	1	0	0	2	0	0	3	0	0	1	0	3	0	1	0	2	0	0	0	0	2
212920	12 Jul 17	09:16:00	1	0	0	0	0	0	1	2	0	0	3	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	1
212921	12 Jul 17	09:17:00	1	0	0	0	0	0	1	2	0	0	4	0	0	0	0	0	0	2	0	0	1	4	0	0	1	0	0	2	0	1	0	0	0	3	0	2	0	0	2
212922	12 Jul 17	09:18:00	1	0	0	0	0	0	1	1	0	0	3	0	0	0	0	0	0	2	0	0	1	3	0	0	0	0	0	1	0	3	0	0	0	2	0	1	0	0	2
212923	12 Jul 17	09:19:00	1	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	1	0	0	0	4	0	0	5	0	0	0	0	2	0	0	0	1	0	0	0	0	1
212924	12 Jul 17	09:20:00	1	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
212925	12 Jul 17	09:21:00	1	0	0	0	0	0	1	3	0	0	2	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0
212926	12 Jul 17	09:22:00	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	3	0	0	0	0	0	1	1	0	0	0	0	3	0	3	0	0	0
212927	12 Jul 17	09:23:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0
212928	12 Jul 17	09:24:00	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0
212929	12 Jul 17	09:25:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
212930	12 Jul 17	09:26:00	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
212931	12 Jul 17	09:27:00	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
212932	12 Jul 17	09:28:00	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
212933	12 Jul 17	09:29:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0
212934	12 Jul 17	09:30:00	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
212935	12 Jul 17	09:31:00	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
212936	12 Jul 17	09:32:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
212937	12 Jul 17	09:33:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0
212938	12 Jul 17	09:34:00	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
212939	12 Jul 17	09:35:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
212940	12 Jul 17	09:36:00	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	1	1	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
212941	12 Jul 17	09:37:00	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	1	3	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
212942	12 Jul 17	09:38:00	1	0	0	0	0	0	1	2	0	0	4	0	1	1	2	1	2	2	3	3	2	2	0	1	0	0	1	4	4	2	5	1	3	1	0	2	1	3	1
212943	12 Jul 17	09:39:00	1	0	0	0	0	0	1	1	0	0	1	0	0	0	2	1	2	1	1	0	0	0	0	0	0	0	1	3	4	0	3	0	6	1	0	1	0	1	1
212944	12 Jul 17	09:40:00	1	0	0	0	0	0	1	0	0	0	4	0	0	0	1	1	0	1	2	0	1	1	0	0	0	0	0	1	2	0	2	0	1	1	1	1	0	0	1
212945	12 Jul 17	09:41:00	1	0	0	0	0	0	1	0	0	0	6	0	0	0	11	0	2	1	1	0	1	1	0	0	0	0	0	1	3	0	2	0	2	0	0	1	0	1	0
212946	12 Jul 17	09:42:00	1	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	1	1	2	0	1	4	0	0	0	0	0	2	2	0	2	0	4	0	1	1	0	1	0
212947	12 Jul 17	09:43:00	1	0	0	0	0	0	1	0	2	0	2	0	0	0	0	0	0	1	0	0	1	3	0	0	1	0	0	1	2	0	0	0	1	0	0	1	0	0	0
212948	12 Jul 17	09:44:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0
212949	12 Jul 17	09:45:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	7	1	0	0	0	0	0	3	2	0	0	0	3	0	0	0	0	0	0
212950	12 Jul 17	09:46:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	16	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0
212951	12 Jul 17	09:47:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0
212952	12 Jul 17	09:48:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
212953	12 Jul 17	09:49:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0
212954	12 Jul 17	09:50:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0
212955	12 Jul 17	09:51:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	1	0	1	0	0	0	0
212956	12 Jul 17	09:52:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	1	1	0	0
212957	12 Jul 17	09:53:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	3	0
212958	12 Jul 17	09:54:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	1	1	0	1	0
212959	12 Jul 17	09:55:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	3	0
212960	12 Jul 17	09:56:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	4	1	0	1	0
212961	12 Jul 17	09:57:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0
212962	12 Jul 17	09:58:00	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0
212963	12 Jul 17	09:59:00	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
212964	12 Jul 17	10:00:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0
212965	12 Jul 17	10:01:00	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
212966	12 Jul 17	10:02:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
212967	12 Jul 17	10:03:00	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0
212968	12 Jul 17	10:04:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0
212969	12 Jul 17	10:05:00	1	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
212970	12 Jul 17	10:06:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
212971	12 Jul 17	10:07:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
212972	12 Jul 17	10:08:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
212973	12 Jul 17	10:09:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
212974	12 Jul 17	10:10:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
212975	12 Jul 17	10:11:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
212976	12 Jul 17	10:12:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0
212977	12 Jul 17	10:13:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	2	0	0	0
212978	12 Jul 17	10:14:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0
212979	12 Jul 17	10:15:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
212980	12 Jul 17	10:16:00	1	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	1	1	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
212981	12 Jul 17	10:17:00	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
212982	12 Jul 17	10:18:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0
212983	12 Jul 17	10:19:00	1	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0
212984	12 Jul 17	10:20:00	1	0	0	0	0	0	1	1	1	0	1	0	0	0	1	5	1	1	0	0	1	2	0	2	0	0	0	0	3	1	1	0	3	1	0	0	0	0	0
212985	12 Jul 17	10:21:00	1	0	0	0	0	0	1	2	3	0	4	0	3	0	2	2	2	1	0	0	0	5	0	3	1	0	1	1	2	2	2	1	2	3	0	3	0	0	2
212986	12 Jul 17	10:22:00	1	0	0	0	0	0	1	3	1	0	4	0	1	0	3	1	1	1	0	0	0	5	0	4	2	1	4	1	2	2	3	3	3	3	0	2	2	0	4
212987	12 Jul 17	10:23:00	1	0	0	0	0	0	1	3	2	0	3	0	2	0	2	1	1	2	0	1	0	4	0	4	1	1	1	1	2	2	0	0	2	1	0	1	0	0	3
212988	12 Jul 17	10:24:00	1	0	0	0	0	0	1	2	2	0	2	0	2	0	2	1	0	1	0	0	0	4	0	4	3	0	1	1	0	3	0	0	3	2	0	0	0	0	1
212989	12 Jul 17	10:25:00	1	0	0	0	0	0	1	3	2	0	2	0	0	0	1	0	0	2	0	0	0	2	0	4	2	0	1	1	2	0	0	0	0	2	0	0	0	0	3
212990	12 Jul 17	10:26:00	1	0	0	0	0	0	1	2	1	0	4	0	0	0	2	0	0	1	0	0	0	2	0	3	2	0	1	4	3	2	0	0	1	0	0	0	0	0	0
